ISO_639,Language_Name,Uninverted_Name,Country_Code,Country_Name,Region_Code,Region_Name,Area,L1_Users,Digits,All_Users,Countries,Family,Classification,Latitude,Longitude,EGIDS,Is_Written,Institutional,Developing,Vigorous,In_Trouble,Dying,Extinct
uku,Ukue,Ukue,NG,Nigeria,WAF,Western Africa,Africa,14100,5,14100,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Osse",7.4807,5.5839,6a,F,0,0,1,0,0,0
ukw,Ukwuani-Aboh-Ndoni,Ukwuani-Aboh-Ndoni,NG,Nigeria,WAF,Western Africa,Africa,150000,6,150000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Igbo",5.8332,6.4873,6a,F,0,0,1,0,0,0
uky,Kuuk-Yak,Kuuk-Yak,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Pama-Nyungan, Paman, Southwestern Pama",-14.9156,141.76,x10,F,0,0,0,0,0,1
ula,Fungwa,Fungwa,NG,Nigeria,WAF,Western Africa,Africa,1000,4,1000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Western, Kamuku",10.4893,6.5914,6a,F,0,0,1,0,0,0
ulb,Ulukwumi,Ulukwumi,NG,Nigeria,WAF,Western Africa,Africa,10000,5,10000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri",6.5003,6.5945,6a,F,0,0,1,0,0,0
ulc,Ulch,Ulch,RU,Russian Federation,EEU,Eastern Europe,Europe,150,3,150,1,Tungusic,"Tungusic, Southern, Southeast, Nanaj",51.8375,140.3578,8a,F,0,0,0,0,1,0
ulf,Usku,Usku,ID,Indonesia,SEA,South-Eastern Asia,Asia,110,3,110,1,Unclassified,Unclassified,-3.655,140.5045,8a,F,0,0,0,0,1,0
uli,Ulithian,Ulithian,FM,Micronesia,MIC,Micronesia,Pacific,3039,4,3039,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Micronesian, Micronesian Proper, Pohnpeic-Chuukic, Chuukic",10.0163,139.7908,5,T,0,1,0,0,0,0
ulk,Meriam,Meriam,AU,Australia,ANZ,Australia and New Zealand,Pacific,210,3,210,1,Eastern Trans-Fly,Eastern Trans-Fly,-9.5937,143.7722,6b,T,0,0,0,1,0,0
ull,Ullatan,Ullatan,IN,India,SAS,Southern Asia,Asia,0,0,,1,Dravidian,"Dravidian, Southern, Unclassified",9.3488,76.5802,9,F,0,0,0,0,1,0
ulm,Ulumanda’,Ulumanda’,ID,Indonesia,SEA,South-Eastern Asia,Asia,30000,5,30000,1,Austronesian,"Austronesian, Malayo-Polynesian, South Sulawesi, Northern, Pitu Ulunna Salu",-2.9323,118.9815,6a,F,0,0,1,0,0,0
uln,Unserdeutsch,Unserdeutsch,PG,Papua New Guinea,MEL,Melanesia,Pacific,0,0,,1,Creole,"Creole, German based",-4.1957,152.1832,9,F,0,0,0,0,1,0
ulu,Uma’ Lung,Uma’ Lung,ID,Indonesia,SEA,South-Eastern Asia,Asia,3000,4,3000,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, North Sarawakan, Kayan-Kenyah, Kenyah, Upper Pujungan",2.9284,117.1259,6b,F,0,0,0,1,0,0
ulw,Ulwa,Ulwa,NI,Nicaragua,CAM,Central America,Americas,350,3,350,1,Misumalpan,Misumalpan,12.9027,-83.5543,6b,F,0,0,0,1,0,0
uma,Umatilla,Umatilla,US,United States,NAM,Northern America,Americas,25,2,25,1,Sahaptian,"Sahaptian, Sahaptin",45.6391,-118.5517,8a,F,0,0,0,0,1,0
umb,Umbundu,Umbundu,AO,Angola,MAF,Middle Africa,Africa,6000000,7,6000000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, R, Umbundu (R.11)",-12.2217,15.0111,3,T,1,0,0,0,0,0
umd,Umbindhamu,Umbindhamu,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Pama-Nyungan, Paman, Umbindhamuic",-13.9118,143.6122,x10,F,0,0,0,0,0,1
umg,Umbuygamu,Umbuygamu,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Pama-Nyungan, Paman, Lamalamic",-14.3762,144.1873,x10,F,0,0,0,0,0,1
umi,Ukit,Ukit,MY,Malaysia,SEA,South-Eastern Asia,Asia,120,3,120,1,Austronesian,"Austronesian, Malayo-Polynesian, North Borneo, Melanau-Kajang, Kajang",2.3649,113.8906,6b,F,0,0,0,1,0,0
umm,Umon,Umon,NG,Nigeria,WAF,Western Africa,Africa,20000,5,20000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Central, North-South, Ubaghara-Kohumono, Kohumono",5.3751,8.1088,5,T,0,1,0,0,0,0
umn,"Naga, Makyan",Makyan Naga,MM,Myanmar,SEA,South-Eastern Asia,Asia,4000,4,4000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Sal, Bodo-Garo-Northern Naga, Northern Naga",26.3037,95.6045,6a,F,0,0,1,0,0,0
umo,Umotína,Umotína,BR,Brazil,SAM,South America,Americas,1,1,1,1,Bororoan,Bororoan,-15.5929,-57.4192,8b,F,0,0,0,0,1,0
ump,Umpila,Umpila,AU,Australia,ANZ,Australia and New Zealand,Pacific,100,3,100,1,Australian,"Australian, Pama-Nyungan, Paman, Northeastern Pama",-13.1739,143.4543,8a,F,0,0,0,0,1,0
umr,Umbugarla,Umbugarla,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Umbugarla-Ngumbur",-12.58,132.3578,x10,F,0,0,0,0,0,1
ums,Pendau,Pendau,ID,Indonesia,SEA,South-Eastern Asia,Asia,4500,4,4500,1,Austronesian,"Austronesian, Malayo-Polynesian, Celebic, Tomini-Tolitoli, Tomini, Southern",0.3365,119.9864,6b,T,0,0,0,1,0,0
umu,Munsee,Munsee,CA,Canada,NAM,Northern America,Americas,7,1,7,1,Algic,"Algic, Algonquian, Eastern Algonquian, Delaware",42.5998,-81.9144,8b,T,0,0,0,0,1,0
una,"Watut, North",North Watut,PG,Papua New Guinea,MEL,Melanesia,Pacific,630,3,630,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, Markham, Watut",-6.7548,146.3648,6a,F,0,0,1,0,0,0
une,Uneme,Uneme,NG,Nigeria,WAF,Western Africa,Africa,19800,5,19800,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central, Ghotuo-Uneme-Yekhee",6.9692,6.1411,6a,F,0,0,1,0,0,0
ung,Ngarinyin,Ngarinyin,AU,Australia,ANZ,Australia and New Zealand,Pacific,57,2,57,1,Australian,"Australian, Worrorran",-16.3473,126.4631,7,F,0,0,0,1,0,0
unk,Enawené-Nawé,Enawené-Nawé,BR,Brazil,SAM,South America,Americas,320,3,320,1,Maipurean,"Maipurean, Unclassified",-11.914,-58.9463,6a,F,0,0,1,0,0,0
unm,Unami,Unami,US,United States,NAM,Northern America,Americas,0,0,,1,Algic,"Algic, Algonquian, Eastern Algonquian, Delaware",39.13,-76.0253,9,F,0,0,0,0,1,0
unn,Kurnai,Kurnai,AU,Australia,ANZ,Australia and New Zealand,Pacific,26,2,26,1,Australian,"Australian, Pama-Nyungan",-37.8638,147.4832,8a,F,0,0,0,0,1,0
unr,Mundari,Mundari,IN,India,SAS,Southern Asia,Asia,1120280,7,1120280,3,Austro-Asiatic,"Austro-Asiatic, Munda, North Munda, Kherwari, Mundari",21.7863,87.1278,5,T,0,1,0,0,0,0
unu,Unubahe,Unubahe,PG,Papua New Guinea,MEL,Melanesia,Pacific,7,1,7,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Suauic",-10.3676,150.2943,8b,F,0,0,0,0,1,0
unx,Munda,Munda,IN,India,SAS,Southern Asia,Asia,469000,6,469000,1,Austro-Asiatic,"Austro-Asiatic, Munda, North Munda, Kherwari, Mundari",22.4468,86.6235,6a,T,0,0,1,0,0,0
unz,"Kaili, Unde",Unde Kaili,ID,Indonesia,SEA,South-Eastern Asia,Asia,25000,5,25000,1,Austronesian,"Austronesian, Malayo-Polynesian, Celebic, Kaili-Pamona, Northern, Kaili",-0.8519,119.6824,6a,F,0,0,1,0,0,0
upi,Umeda,Umeda,PG,Papua New Guinea,MEL,Melanesia,Pacific,290,3,290,1,Border,"Border, Bewani",-3.4071,141.1182,6a,F,0,0,1,0,0,0
upv,Uripiv-Wala-Rano-Atchin,Uripiv-Wala-Rano-Atchin,VU,Vanuatu,MEL,Melanesia,Pacific,9000,4,9000,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal",-16.0059,167.3487,5,T,0,1,0,0,0,0
ura,Urarina,Urarina,PE,Peru,SAM,South America,Americas,3000,4,3000,1,Language isolate,Language isolate,-4.4257,-75.4619,5,T,0,1,0,0,0,0
urb,Kaapor,Kaapor,BR,Brazil,SAM,South America,Americas,800,3,800,1,Tupian,"Tupian, Tupí-Guaraní, Wayampí, Amanayé",-2.4524,-46.1988,5,T,0,1,0,0,0,0
urc,Urningangg,Urningangg,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Giimbiyu",-12.8808,132.4862,x10,F,0,0,0,0,0,1
urd,Urdu,Urdu,PK,Pakistan,SAS,Southern Asia,Asia,68619830,8,162642730,6,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Western Hindi, Hindustani",33.7064,74.276,1,T,1,0,0,0,0,0
ure,Uru,Uru,BO,Bolivia,SAM,South America,Americas,2,1,2,1,Chipaya-Uru,Chipaya-Uru,-16.7262,-68.9719,8b,F,0,0,0,0,1,0
urf,Uradhi,Uradhi,AU,Australia,ANZ,Australia and New Zealand,Pacific,0,0,0,1,Australian,"Australian, Pama-Nyungan, Paman, Northern Pama",-12.0026,142.1771,x10,F,0,0,0,0,0,1
urg,Urigina,Urigina,PG,Papua New Guinea,MEL,Melanesia,Pacific,1400,4,1400,1,Trans-New Guinea,"Trans-New Guinea, Madang, Rai Coast, Peka",-5.5902,145.5007,6a,T,0,0,1,0,0,0
urh,Urhobo,Urhobo,NG,Nigeria,WAF,Western Africa,Africa,546000,6,546000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Southwestern",5.5546,6.0344,5,T,0,1,0,0,0,0
uri,Urim,Urim,PG,Papua New Guinea,MEL,Melanesia,Pacific,3740,4,3740,1,Torricelli,"Torricelli, Urim",-3.5989,142.641,5,T,0,1,0,0,0,0
urk,Urak Lawoi’,Urak Lawoi’,TH,Thailand,SEA,South-Eastern Asia,Asia,5000,4,5000,1,Austronesian,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic",7.5853,99.0486,6a,T,0,0,1,0,0,0
url,Urali,Urali,IN,India,SAS,Southern Asia,Asia,0,0,,1,Dravidian,"Dravidian, Southern, Tamil-Kannada, Kannada",9.8451,76.9208,9,F,0,0,0,0,1,0
urm,Urapmin,Urapmin,PG,Papua New Guinea,MEL,Melanesia,Pacific,370,3,370,1,Trans-New Guinea,"Trans-New Guinea, Ok-Awyu, Ok, Mountain",-5.0964,141.5408,6a,F,0,0,1,0,0,0
urn,Uruangnirin,Uruangnirin,ID,Indonesia,SEA,South-Eastern Asia,Asia,400,3,400,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, North Bomberai",-3.4546,132.7423,6b,F,0,0,0,1,0,0
uro,Ura,Ura,PG,Papua New Guinea,MEL,Melanesia,Pacific,1900,4,1900,1,East New Britain,"East New Britain, Baining",-4.6027,151.962,4,T,1,0,0,0,0,0
urp,Uru-Pa-In,Uru-Pa-In,BR,Brazil,SAM,South America,Americas,200,3,200,1,Tupian,"Tupian, Tupí-Guaraní, Kawahib",-11.2936,-62.7305,6b,F,0,0,0,1,0,0
urr,Löyöp,Löyöp,VU,Vanuatu,MEL,Melanesia,Pacific,250,3,250,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu",-13.5362,167.3496,6a,F,0,0,1,0,0,0
urt,Urat,Urat,PG,Papua New Guinea,MEL,Melanesia,Pacific,6280,4,6280,1,Torricelli,"Torricelli, Wapei-Palei, Urat",-3.605,142.7816,6b,T,0,0,0,1,0,0
uru,Urumi,Urumi,BR,Brazil,SAM,South America,Americas,0,0,0,1,Tupian,"Tupian, Ramarama",-9.5032,-66.069,x10,F,0,0,0,0,0,1
urv,Uruava,Uruava,PG,Papua New Guinea,MEL,Melanesia,Pacific,0,0,0,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Mono-Uruava",-5.9821,155.3137,x10,F,0,0,0,0,0,1
urw,Sop,Sop,PG,Papua New Guinea,MEL,Melanesia,Pacific,2250,4,2250,1,Trans-New Guinea,"Trans-New Guinea, Madang, Rai Coast, Peka",-5.4857,145.3482,5,T,0,1,0,0,0,0
urx,Urimo,Urimo,PG,Papua New Guinea,MEL,Melanesia,Pacific,800,3,800,1,Torricelli,"Torricelli, Marienberg",-3.8607,143.7006,6a,F,0,0,1,0,0,0
ury,Orya,Orya,ID,Indonesia,SEA,South-Eastern Asia,Asia,1600,4,1600,1,Tor-Kwerba,"Tor-Kwerba, Orya-Tor, Orya",-2.7056,139.8956,6b,T,0,0,0,1,0,0
urz,Uru-Eu-Wau-Wau,Uru-Eu-Wau-Wau,BR,Brazil,SAM,South America,Americas,87,2,87,1,Tupian,"Tupian, Tupí-Guaraní, Kawahib",-10.925,-63.8003,6b,F,0,0,0,1,0,0
usa,Usarufa,Usarufa,PG,Papua New Guinea,MEL,Melanesia,Pacific,1300,4,1300,1,Trans-New Guinea,"Trans-New Guinea, Kainantu-Goroka, Kainantu, Gadsup-Auyana-Awa",-6.388,145.631,6b,T,0,0,0,1,0,0
ush,Ushojo,Ushojo,PK,Pakistan,SAS,Southern Asia,Asia,2000,4,2000,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Northwestern , Dardic, Shina",35.1526,72.6769,6a,F,0,0,1,0,0,0
usi,Usoi,Usoi,BD,Bangladesh,SAS,Southern Asia,Asia,22400,5,22400,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Sal, Bodo-Garo-Northern Naga, Bodo-Koch, Bodo-Garo, Bodo",21.9158,92.4455,5,T,0,1,0,0,0,0
usk,Usaghade,Usaghade,CM,Cameroon,MAF,Middle Africa,Africa,10000,5,10000,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Usaghade",4.7704,8.7545,6b,F,0,0,0,1,0,0
usp,Uspanteko,Uspanteko,GT,Guatemala,CAM,Central America,Americas,2000,4,2000,1,Mayan,"Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean",15.3637,-90.8904,5,T,0,1,0,0,0,0
usu,Uya,Uya,PG,Papua New Guinea,MEL,Melanesia,Pacific,270,3,270,1,Trans-New Guinea,"Trans-New Guinea, Madang, Rai Coast, Nuru",-5.3206,145.4719,8a,F,0,0,0,0,1,0
uta,Otank,Otank,NG,Nigeria,WAF,Western Africa,Africa,15000,5,15000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Tivoid",6.4884,9.3698,6a,F,0,0,1,0,0,0
ute,Ute-Southern Paiute,Ute-Southern Paiute,US,United States,NAM,Northern America,Americas,920,3,920,1,Uto-Aztecan,"Uto-Aztecan, Northern Uto-Aztecan, Numic, Southern",40.0965,-110.3055,6b,T,0,0,0,1,0,0
utp,Amba,Amba,SB,Solomon Islands,MEL,Melanesia,Pacific,590,3,590,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro, Utupua",-11.2539,166.4601,6a,F,0,0,1,0,0,0
utr,Etulo,Etulo,NG,Nigeria,WAF,Western Africa,Africa,10000,5,10000,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Etulo",7.7969,9.4615,6a,T,0,0,1,0,0,0
utu,Utu,Utu,PG,Papua New Guinea,MEL,Melanesia,Pacific,580,3,580,1,Trans-New Guinea,"Trans-New Guinea, Madang, Croisilles, Hanseman",-5.1617,145.5417,6a,F,0,0,1,0,0,0
uum,Urum,Urum,GE,Georgia,WAS,Western Asia,Asia,192700,6,192700,2,Turkic,Turkic,47.259,37.5825,6a,T,0,0,1,0,0,0
uun,Kulon-Pazeh,Kulon-Pazeh,TW,China–Taiwan,EAS,Eastern Asia,Asia,2,1,2,1,Austronesian,"Austronesian, Northwest Formosan",24.2469,120.7727,8b,T,0,0,0,0,1,0
uur,Ura,Ura,VU,Vanuatu,MEL,Melanesia,Pacific,6,1,6,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, South Vanuatu, Erromanga",-18.6774,169.0796,8b,F,0,0,0,0,1,0
uuu,U,U,CN,China,EAS,Eastern Asia,Asia,40000,5,40000,1,Austro-Asiatic,"Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Palaungic, Eastern Palaungic, Angkuic",22.6849,101.7721,7,F,0,0,0,1,0,0
uve,Fagauvea,Fagauvea,NC,New Caledonia,MEL,Melanesia,Pacific,2220,4,2220,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, Futunic",-20.4162,166.5942,6b,T,0,0,0,1,0,0
uvh,Uri,Uri,PG,Papua New Guinea,MEL,Melanesia,Pacific,2500,4,2500,1,Trans-New Guinea,"Trans-New Guinea, Finisterre-Huon, Finisterre, Erap",-6.441,146.6302,5,T,0,1,0,0,0,0
uvl,Lote,Lote,PG,Papua New Guinea,MEL,Melanesia,Pacific,5500,4,5500,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Mengen",-5.9567,150.9244,5,T,0,1,0,0,0,0
uwa,Kuku-Uwanh,Kuku-Uwanh,AU,Australia,ANZ,Australia and New Zealand,Pacific,40,2,40,1,Australian,"Australian, Pama-Nyungan, Paman, Middle Pama",-14.0692,141.7292,8a,F,0,0,0,0,1,0
uya,Doko-Uyanga,Doko-Uyanga,NG,Nigeria,WAF,Western Africa,Africa,200,3,200,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Agoi-Doko-Iyoniyong",5.5249,8.2634,6b,F,0,0,0,1,0,0
uzn,"Uzbek, Northern",Northern Uzbek,UZ,Uzbekistan,CAS,Central Asia,Asia,24042100,8,24042100,6,Turkic,"Turkic, Eastern",39.4961,66.0251,1,T,1,0,0,0,0,0
uzs,"Uzbek, Southern",Southern Uzbek,AF,Afghanistan,SAS,Southern Asia,Asia,4163800,7,4163800,2,Turkic,"Turkic, Eastern",36.3321,66.7092,2,T,1,0,0,0,0,0
vaa,Vaagri Booli,Vaagri Booli,IN,India,SAS,Southern Asia,Asia,9300,4,9300,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Unclassified",12.5416,79.0692,6a,T,0,0,1,0,0,0
vae,Vale,Vale,CF,Central African Republic,MAF,Middle Africa,Africa,5400,4,5400,1,Nilo-Saharan,"Nilo-Saharan, Satellite-Core, Satellites, Central Sudanic, West, Bongo-Bagirmi, Sara-Bagirmi, Sara, Vale",7.4821,18.5293,6a,F,0,0,1,0,0,0
vaf,Vafsi,Vafsi,IR,Iran,SAS,Southern Asia,Asia,18000,5,18000,1,Indo-European,"Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Central Iran",34.8705,49.3858,7,T,0,0,0,1,0,0
vag,Vagla,Vagla,GH,Ghana,WAF,Western Africa,Africa,13900,5,13900,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Southern, Grusi, Western",9.3705,-2.4332,5,T,0,1,0,0,0,0
vah,Varhadi-Nagpuri,Varhadi-Nagpuri,IN,India,SAS,Southern Asia,Asia,6970000,7,6970000,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Southern, Unclassified",20.6767,76.8086,5,T,0,1,0,0,0,0
vai,Vai,Vai,LR,Liberia,WAF,Western Africa,Africa,124300,6,124300,2,Niger-Congo,"Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Vai-Kono",7.0309,-11.3273,5,T,0,1,0,0,0,0
vaj,Northwestern !Kung,Northwestern !Kung,NA,Namibia,SAF,Southern Africa,Africa,59630,5,59630,2,Kx’a,"Kx’a, !Kung",-18.2675,18.1864,6a,T,0,0,1,0,0,0
val,Vehes,Vehes,PG,Papua New Guinea,MEL,Melanesia,Pacific,70,2,70,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang",-6.9392,146.9254,7,F,0,0,0,1,0,0
vam,Vanimo,Vanimo,PG,Papua New Guinea,MEL,Melanesia,Pacific,2670,4,2670,1,Skou,"Skou, Skou-Serra-Piore, Nuclear Skou, Eastern Skou",-2.6953,141.2605,6a,F,0,0,1,0,0,0
van,Valman,Valman,PG,Papua New Guinea,MEL,Melanesia,Pacific,1740,4,1740,1,Torricelli,"Torricelli, Wapei-Palei, Wapei",-3.2443,142.4607,8a,F,0,0,0,0,1,0
vao,Vao,Vao,VU,Vanuatu,MEL,Melanesia,Pacific,1900,4,1900,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal",-15.9156,167.2693,6a,F,0,0,1,0,0,0
vap,Vaiphei,Vaiphei,IN,India,SAS,Southern Asia,Asia,40000,5,40000,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Sal, Kuki-Chin-Naga, Kuki-Chin, Northern",24.3515,93.5084,5,T,0,1,0,0,0,0
var,Huarijío,Huarijío,MX,Mexico,CAM,Central America,Americas,2840,4,2840,1,Uto-Aztecan,"Uto-Aztecan, Southern Uto-Aztecan, Taracahitic, Tarahumaran",27.8829,-108.4395,6a,T,0,0,1,0,0,0
vas,Vasavi,Vasavi,IN,India,SAS,Southern Asia,Asia,1200000,7,1200000,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Gujarati",21.7428,73.9059,5,T,0,1,0,0,0,0
vau,Vanuma,Vanuma,CD,Democratic Republic of the Congo,MAF,Middle Africa,Africa,6700,4,6700,1,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Bira-Nyali (D.331)",0.9561,29.8797,6a,F,0,0,1,0,0,0
vav,Varli,Varli,IN,India,SAS,Southern Asia,Asia,600000,6,600000,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Southern, Konkani",19.8414,73.9582,5,T,0,1,0,0,0,0
vay,Wayu,Wayu,NP,Nepal,SAS,Southern Asia,Asia,1520,4,1520,1,Sino-Tibetan,"Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Western",27.3006,86.1058,7,T,0,0,0,1,0,0
vbb,"Babar, Southeast",Southeast Babar,ID,Indonesia,SEA,South-Eastern Asia,Asia,4460,4,4460,1,Austronesian,"Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Babar, South, Masela-South Babar",-7.9552,129.7926,6a,F,0,0,1,0,0,0
vbk,"Bontok, Southwestern",Southwestern Bontok,PH,Philippines,SEA,South-Eastern Asia,Asia,2470,4,2470,1,Austronesian,"Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Bontok-Kankanay, Bontok",17.053,120.951,8a,F,0,0,0,0,1,0
vec,Venetian,Venetian,IT,Italy,SEU,Southern Europe,Europe,7852500,7,7852500,4,Indo-European,"Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Italian",-28.9241,-51.0399,5,T,0,1,0,0,0,0
ved,Veddah,Veddah,LK,Sri Lanka,SAS,Southern Asia,Asia,,,,1,Indo-European,"Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Southern, Sinhalese-Maldivian",6.9776,81.2625,8b,F,0,0,0,0,1,0
vel,Veluws,Veluws,NL,Netherlands,WEU,Western Europe,Europe,,,,1,Indo-European,"Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Saxon",52.2629,5.9907,6a,F,0,0,1,0,0,0
vem,Vemgo-Mabas,Vemgo-Mabas,NG,Nigeria,WAF,Western Africa,Africa,11000,5,11000,2,Afro-Asiatic,"Afro-Asiatic, Chadic, Biu-Mandara, A, A.4, Lamang",10.814,13.6709,6a,T,0,0,1,0,0,0
ven,Venda,Venda,ZA,South Africa,SAF,Southern Africa,Africa,1294000,7,2994000,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, S, Venda (S.21)",-22.2568,29.9421,1,T,1,0,0,0,0,0
veo,Ventureño,Ventureño,US,United States,NAM,Northern America,Americas,0,0,,1,Chumashan,"Chumashan, Central Chumash",34.2809,-119.2979,9,F,0,0,0,0,1,0
vep,Veps,Veps,RU,Russian Federation,EEU,Eastern Europe,Europe,1640,4,1640,1,Uralic,"Uralic, Finnic",60.3454,34.7904,6b,T,0,0,0,1,0,0
ver,Mom Jango,Mom Jango,NG,Nigeria,WAF,Western Africa,Africa,110520,6,110520,2,Niger-Congo,"Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Leko-Nimbari, Duru, Voko-Dowayo, Vere-Dowayo, Vere-Gimme, Vere",9.0263,12.6265,6a,T,0,0,1,0,0,0
